"1003;""821200"";5;Monteringsarbejde af elektrisk og elektronisk udstyr;;EL montrice", Elektronikarbejder, Elektrooperatør, Elektrovikler, Lampemontør, Målermontør, Måleropsætter, Svagstrømsassistent, Monteringsarbejde af elektrisk og elektronisk udstyr;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1004;""8219"";4;Andet monteringsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1005;""821900"";5;Andet monteringsarbejde;;Finersamler", Isværksarbejder, Klichemontør, Kontrolsorterer, Møbelmontør, Påfylder, Rammesamler, Andet monteringsarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1006;""83"";2;""Chaufførarbejde og førere af køretøjer og mobile maskiner "";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1007;""831"";3;Lokomotivførerarbejde og tograngering;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1008;""8311"";4;Lokomotivførerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1009;""831100"";5;Lokomotivførerarbejde;;Elektrofører", Lokomotivassistent, Lokomotivfører, Motorfører, Motorvognsfører, Lokomotivførerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1010;""8312"";4;Tograngering;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1011;""831200"";5;Tograngering;;Banebetjent", Banemester, Banemontør, Jernbaneportør, Rangerformand, Rangerfører, Rangermester, Signalbetjent, Stationsbetjent, Tograngering;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1012;""832"";3;Chauffører af biler", varevogne og motorcykler;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1013;""8321"";4;Motorcykelførere;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1014;""832100"";5;Motorcykelførere;;Motorbud", Motorcykelførere;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1015;""8322"";4;Chauffører af biler", taxier og varevogne;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1016;""832210"";5;Hyrevogns- og privatchaufførarbejde eller tilsvarende chaufførarbejde;;Ambassadechauffør", Direktionschauffør, Hyrevognschauffør - persontransport, Kgl. Chauffør, Ministerchauffør, Privatchauffør, Taxachauffør, Hyrevogns- og privatchaufførarbejde eller tilsvarende chaufførarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1017;""832220"";5;Varevognschaufførarbejde;;Postkører", Torvechauffør, Varevognschauffør - farligt gods internationalt, Varevognschauffør - farligt gods nationalt, Varevognschauffør - flytteopgaver, Varevognschauffør - international transport, Varevognschauffør - national transport, Vaskerichauffør - varevogn, Varevognschaufførarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1018;""832230"";5;Varevognschaufførarbejde med salgs- og repræsentationsopgaver;;Brødchauffør", Salgschauffør - varevogn, Varevognschauffør - salg & repræsentation, Varevognschaufførarbejde med salgs- og repræsentationsopgaver;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1019;""832240"";5;Varevognschaufførarbejde med renovationsopgaver;;Varevognschauffør - renovationskørsel", Varevognschaufførarbejde med renovationsopgaver;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1020;""833"";3;Chauffører af busser og lastbiler;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1021;""8331"";4;Buschauffører;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1022;""833110"";5;Buschauffører", national rutefart;;Buschauffør - national rutefart, Bybuschauffør, Ht Chauffør, Rutebilchauffør, Statsbanechauffør, Buschauffører, national rutefart;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1023;""833120"";5;Buschauffører", national turistfart;;Buschauffør - national turistfart, Turistchauffør - national turistfart, Buschauffører, national turistfart;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1024;""833130"";5;Buschauffører", international rutefart;;Buschauffør - international rutefart, Buschauffører, international rutefart;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1025;""833140"";5;Buschauffører", international turistfart;;Buschauffør - international turistfart, Turistchauffør - international turistfart, Buschauffører, international turistfart;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1026;""8332"";4;Lastbilchauffører;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1027;""833210"";5;Lastbilchauffører", national transport;;Avisvognmand, Betonchauffør, Bogbuschauffør, Fragtmand, Kølevognschauffør - national transport, Lastbilchauffør - national transport, Lastvognchauffør - national transport, Medicinchauffør - lastbil, Postchauffør - lastbil, Tankchauffør, Lastbilchauffører, national transport;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1028;""833220"";5;Lastbilchauffører", international transport;;Eksportchauffør, Eksportvognmand, Kølevognschauffør - international transport, Langturschauffør - lastbil, Lastbilchauffør - international transport, Lastvognchauffør - international transport, Lastbilchauffører, international transport;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1029;""833230"";5;Lastbilchauffører med salgs- og repræsentationsopgaver;;Brødkusk - lastbil", Engroschauffør - lastbil, Lastbilchauffør - salg og repræsentation, Lastvognchauffør - salg og repræsentation, Mejerichauffør, Mælkekusk, Salgschauffør - lastbil, Ølkusk, Lastbilchauffører med salgs- og repræsentationsopgaver;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1030;""833240"";5;Lastbilchauffører med renovationsopgaver;;Lastbilchauffør - renovation", Lastvognchauffør - renovation, Lastbilchauffører med renovationsopgaver;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1031;""833250"";5;Lastbilchauffører med flytteopgaver;;Lastbilchauffør - flytteopgaver", Lastvognchauffør - flytteopgaver, Lastbilchauffører med flytteopgaver;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1032;""833260"";5;Lastbilchauffører med farligt gods;;Lastbilchauffør - farligt gods internationalt", Lastbilchauffør - farligt gods nationalt, Lastvognchauffør - farligt gods internationalt, Lastvognchauffør - farligt gods nationalt, Lastbilchauffører med farligt gods;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1033;""834"";3;Førere af mobile maskiner;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1034;""8341"";4;Førere af mobile landsbrugs- og skovbrugsmaskiner;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1035;""834100"";5;Førere af mobile landsbrugs- og skovbrugsmaskiner;;Maskinstationsarbejder - landbrugsmaskiner", Traktorfører, Førere af mobile landsbrugs- og skovbrugsmaskiner;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1036;""8342"";4;Entreprenørmaskinførerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1037;""834200"";5;Entreprenørmaskinførerarbejde;;Bulldozerfører", Dozerfører, Dumperfører, Entreprenørværkfører, Gravemaskinfører, Gravemester, Gummigedfører, Jernbanearbejder, Maskinfører, Rambukfører, Rendegraverfører, Tromlefører, Entreprenørmaskinførerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1038;""8343"";4;Kran- og liftførerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1039;""834310"";5;Kran- og liftførerarbejde ved stationære enheder;;Kranfører - stationær kran", Kranmester - stationær kran, Kran- og liftførerarbejde ved stationære enheder;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1040;""834320"";5;Kran- og liftførerarbejde ved mobile enheder;;Kranfører - mobilkran", Kranmester - mobilkran, Kran- og liftførerarbejde ved mobile enheder;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1041;""8344"";4;Truckførerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1042;""834400"";5;Truckførerarbejde;;Truckchauffør", Truckchef, Truckførerformand, Truckfører, Truckførerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1043;""835"";3;Dæksarbejde og medhjælp om bord på skibe;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1044;""8350"";4;Dæksarbejde og medhjælp om bord på skibe;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1045;""835000"";5;""Dæksarbejde og medhjælp om bord på skibe "";;Befaren Matros", Befaren Skibsassistent, Bådsmand, Donkeymand, Dæksdreng, Dæksmand, Fyrassistent, Fyrpasser, Fyrskibsmatros, Jungmand, Kystskipper, Letmatros, Lodsvagt, Matros, Motorpasser, Rorgænger, Skibsassistent, Skibsdreng, Sømand, Tankbådsassistent, Dæksarbejde og medhjælp om bord på skibe;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1046;""9"";1;Andet manuelt arbejde;Medarbejdere beskæftiget med rengøring", pakning og budtjeneste. Ligeledes arbejde, der ikke kræver særlige kvalifikationer inden for områder som landbrug, skovbrug, bygge- og anlægsvirksomhed, fremstillingsvirksomhed og transport.;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1047;""91"";2;Rengøringsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1048;""911"";3;Rengøringsarbejde i private hjem", hoteller og kontorer;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1049;""9111"";4;Rengøringsarbejde i private hjem;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1050;""911100"";5;Rengøringsarbejde i private hjem;;Au Pair", Husassistent, Hushjælp, Husjomfru, Husmedhjælper, Rengøringsarbejde i private hjem;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1051;""9112"";4;Rengøringsarbejde undtagen i private hjem;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1052;""911210"";5;Rengøring af kontorer og beboelsesområder;;Rengøringsassistent - kontor- og beboelseslokaler", Rengøringsmedhjælper - kontor- og beboelsesområder, Sanitør - kontor og beboelsesområder, Rengøring af kontorer og beboelsesområder;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1053;""911220"";5;Rengøring på hospitaler o.l.;;Hospitalsassistent", Hospitalsmedhjælper, Rengøringsassistent - hospitaler o.l., Rengøringsmedhjælper - hospitaler o.l., Sanitør - hospitaler, Sygehusassistent, Sygehusmedhjælper, Rengøring på hospitaler o.l.;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1054;""911230"";5;Rengøring af industrilokaliteter;;Auditorieassistent", Rengøringsassistent - fabrikslokaler o.l., Rengøringsmedhjælper - fabrikslokaler o.l., Sanitør - fabrikslokaler, Rengøring af industrilokaliteter;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1055;""911240"";5;Rengøring på hoteller o.l.;;Hotelarbejder", Hotelkarl, Hotelmedhjælper, Kromedhjælper, Oldfruemedhjælper, Stuepige, Rengøring på hoteller o.l.;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1056;""911250"";5;Rengøring af passagerområder i transportmidler;;Kabinemedhjælper", Kahytsmedhjælper, Rengøring af passagerområder i transportmidler;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1057;""911260"";5;Tværgående serviceopgaver;;Serviceassistent - tværgående funktioner", Servicemedarbejder - tværgående funktioner, Tværgående serviceopgaver;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1058;""912"";3;Manuelt rengøringsarbejde af køretøjer", vinduer, vasketøj og andet;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1059;""9121"";4;Manuel vask og presning af tøj;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1060;""912100"";5;Manuel vask og presning af tøj;;Linnedassistent", Linnedjomfru, Linnedmedhjælper, Renseriarbejder, Renseriassistent, Renseridame, Renserimedhjælper, Rullekone, Strygedame, Stryger, Tæpperenser, Tøjrenser, Vaskeassistent, Vaskeriarbejder, Vaskeriassistent, Vaskerimedhjælper, Manuel vask og presning af tøj;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1061;""9122"";4;Rengøring af transportmidler;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1062;""912200"";5;Rengøring af transportmidler;;Autopolerer", Autovasker, Garagearbejder, Garagemedhjælper, Klargøringsmand, Remisearbejder, Sporvejsarbejder, Vognvasker, Rengøring af transportmidler;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1063;""9123"";4;Vinduespudsning;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1064;""912300"";5;Vinduespudsning;;Vinduespolerer", Vinduespudser, Vinduespudsning;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1065;""9129"";4;Andet rengøringsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1066;""912910"";5;Rengøring ved skadeservice;;Fugttekniker", Rengøring ved skadeservice;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1067;""912990"";5;Andet rengøringsarbejde;;Andet rengøringsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1068;""92"";2;Manuelt arbejde inden for landbrug", skovbrug og fiskeri;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1069;""921"";3;Manuelt arbejde inden for landbrug", skovbrug og fiskeri;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1070;""9211"";4;Manuelt arbejde inden for agerbrug;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1071;""921100"";5;Manuelt arbejde inden for agerbrug;;Manuelt arbejde inden for agerbrug;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1072;""9212"";4;Manuelt arbejde inden for husdyravl;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1073;""921200"";5;Manuelt arbejde inden for husdyravl;;Hestepasser", Hyrde, Hønseriarbejder, Kennelpige, Kreaturpasser, Pelsfarmmedhjælper, Manuelt arbejde inden for husdyravl;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1074;""9213"";4;Manuelt arbejde inden for både agerbrug og husdyravl;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1075;""921300"";5;Manuelt arbejde inden for både agerbrug og husdyravl;;Landarbejder", Rideskolemedhjælper, Staldarbejder, Staldassistent, Staldkarl, Staldmedhjælper, Stutteriassistent, Stutterimedhjælper, Svineavlsassistent, Manuelt arbejde inden for både agerbrug og husdyravl;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1076;""9214"";4;Manuelt arbejde inden for havebrug og væksthusgartneri;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1077;""921400"";5;Manuelt arbejde inden for havebrug og væksthusgartneri;;Anlægsgartnermedhjælper", Bærplukker, Champignonplukker, Frugtarbejder, Frugtavlermedhjælper, Frugtplukker, Gartnerassistent, Gartneriarbejder, Gartnerimedhjælper, Havearbejder, Haveassistent, Havebrugsarbejder, Havemand, Havemedhjælper, Planteskolearbejder, Planteskoleassistent, Planteskolemedhjælper, Manuelt arbejde inden for havebrug og væksthusgartneri;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1078;""9215"";4;Manuelt skovarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1079;""921500"";5;Manuelt skovarbejde;;Jernbanearbejder", Parkarbejder, Parkassistent, Parkmedhjælper, Plantagearbejder, Skovarbejder, Skovassistent, Skovhugger, Manuelt skovarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1080;""9216"";4;Manuelt arbejde inden for fiskeri og akvakultur;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1081;""921600"";5;Manuelt arbejde inden for fiskeri og akvakultur;;Dambrugsarbejder", Dambrugsassistent, Dambrugsmedarbejder, Dambrugsmedhjælper, Fiskerimedhjælper, Fiskesorterer, Jagtassistent, Tangfisker, Manuelt arbejde inden for fiskeri og akvakultur;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1082;""93"";2;Manuelt arbejde inden for råstofudvinding", bygge- og anlægssektoren, produktion og transport;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1083;""931"";3;Manuelt arbejde inden for råstofudvinding og bygge- og anlægssektoren;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1084;""9311"";4;Manuelt arbejde inden for råstofudvinding;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1085;""931100"";5;Manuelt arbejde inden for råstofudvinding;;Grusgravarbejder", Kularbejder, Manuelt arbejde inden for råstofudvinding;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1086;""9312"";4;Manuelt arbejde inden for anlægssektoren;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1087;""931210"";5;Asfaltarbejde;;Asfaltarbejder", Kommunalarbejder - asfaltarbejde, Vejarbejder - asfaltarbejde, Asfaltarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1088;""931220"";5;Medhjælp med brolæggerarbejde;;Brolæggermedhjælper", Brolægningsarbejder, Medhjælp med brolæggerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1089;""931230"";5;Kabelarbejde;;Kabelarbejder", Kabeloperatør, Trådarbejder, Trådtrækker, Kabelarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1090;""931240"";5;Montage af luftledninger;;Ledningsarbejder", Montage af luftledninger;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1091;""931290"";5;Jord-", kloak- og andet anlægsarbejde;;Anlægsarbejder, Arkæologmedhjælper, Banearbejder, Basismedarbejder - Banestyrelsen, Brøndgraver, Cementstøber, Graver, Hegnsmontør, Jernbanearbejder, Jernbetonarbejder, Jernbinder, Jord og betonarbejder, Kirkegårdsgraver, Årenser, Jord-, kloak- og andet anlægsarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1092;""9313"";4;Manuelt arbejde inden for byggesektoren;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1093;""931310"";5;Medhjælp ved isoleringsarbejde;;Isolatørmedhjælper", Isoleringsarbejder, Medhjælp ved isoleringsarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1094;""931320"";5;Medhjælp ved tagdækningsarbejde;;Medhjælp ved tagdækningsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1095;""931330"";5;Medhjælp ved murerarbejde;;Murerarbejder", Murerarbejdsmand, Medhjælp ved murerarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1096;""931340"";5;Beton- jernbeton og montagearbejde;;Elementarbejder", Stålbetonarbejder, Beton- jernbeton og montagearbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1097;""931350"";5;Opsætning og nedtagning af stilladser;;Stilladsarbejder - montering", Stilladsmester, Stilladsmontør, Stilladsopstiller, Stilladsrigger, Opsætning og nedtagning af stilladser;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1098;""931390"";5;Medhjælp ved andet bygningsarbejde;;Blikkenslagermedhjælper", Bygningsarbejder, Destruktør, Gulvpolerer, Malermedhjælper, Medhjælp ved andet bygningsarbejde, Nedriver, Persiennemontør, Snedkermedhjælper, Tømrermedhjælper, Medhjælp ved andet bygningsarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1099;""932"";3;Manuelt produktionsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1100;""9321"";4;Pakkeriarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1101;""932100"";5;Pakkeriarbejde;;Avispakker", Pakkearbejder, Pakkedame, Pakker, Pakkeriarbejder, Speditionsmedhjælper, Pakkeriarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1102;""9329"";4;Andet manuelt produktionsarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1103;""932900"";5;Andet manuelt produktionsarbejde;;Kedelrenser", Kemigrafmedhjælper, Litografmedhjælper, Lystrykmedhjælper, Maskinsmører, Offsetmedhjælper, Påfyldningsassistent, Rotationsmedhjælper, Serigrafmedhjælper, Skrotarbejder, Sorterer, Trykkerimedhjælper, Typografmedhjælper, Vognsmører, Værkstedsmedhjælper, Ætserimedhjælper, Andet manuelt produktionsarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1104;""933"";3;Transport- og lagerarbejde;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1105;""9331"";4;Førere af hånd- og pedaldrevne køretøjer;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1106;""933100"";5;Førere af hånd- og pedaldrevne køretøjer;;Førere af hånd- og pedaldrevne køretøjer;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1107;""9332"";4;Førere af dyretrukne køretøjer og maskineri;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1108;""933200"";5;Førere af dyretrukne køretøjer og maskineri;;Førere af dyretrukne køretøjer og maskineri;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1109;""9333"";4;Arbejde med lastning og losning;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1110;""933300"";5;Arbejde med lastning og losning;;Flyttemand", Havnearbejder - bulk, Havnearbejder - ekskl. bulk og fisk, Havnearbejder - fisk, Lufthavnsarbejder, Lufthavnsportør, Slusearbejder, Stationsarbejder, Stationsmedhjælper, Tankmedhjælper, Arbejde med lastning og losning;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1111;""9334"";4;Arbejde med opfyldning af lager og butik;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1112;""933410"";5;Lager- og pakhusarbejde;;Depotarbejder", Depotmedhjælper, Frysehusarbejder, Kølearbejder, Kølehusarbejder, Lager og pakhusarbejder, Lagerarbejder, Lagerbetjent, Lagermedarbejder, Lagermedhjælper, Materielbetjent, Pakhusarbejder, Pakhusbetjent, Trælastarbejder, Lager- og pakhusarbejde;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1113;""933420"";5;Medhjælp i butik mv. (ekskl. kassearbejde);;Medhjælp i butik mv. (ekskl. kassearbejde);",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
